,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
337,7180,1436,12376,1549,6058,6054,2032,1073,2180,7362,4023,706,3406,5398,17765,2292,2387,2443,3391,1764,2088,5704,1110,2695,3088,2640,865,1145,13877,592,2580,3808,3568,1061,552,1791,2386,4270,3250,1049,3284,3311,13,3327,5521,6489,3930,1894,18513,3505,1345,885,1036,739,1111,1072,2237,49839,2715,1849,8532,5755,3143,130992,3071,1459,1395,5688,2454,3459,1873,1740,749,3887,1815,1542,24572,2804,1852,6566,1415,2766
338,4928,608,6177,841,2135,1790,544,811,332,3892,1122,451,1489,1986,6718,929,1108,1044,1779,849,426,1484,246,817,918,2546,566,621,6240,647,2032,1793,680,1009,342,81,1049,493,599,1020,1474,2015,366,886,2589,2284,10372,169,8127,2231,1676,912,936,308,225,1213,1021,23992,300,260,8220,4176,887,135982,898,1857,548,3517,1116,1063,997,667,322,1668,298,608,8040,928,1863,3692,376,677
339,10662,1067,16005,845,3699,6442,3387,65,895,4752,1811,438,4791,3309,11695,1871,2820,2588,41,2906,456,3972,325,1617,2386,2944,1249,1032,5186,399,4573,8322,2257,1687,1229,1247,1181,2413,2517,1062,2420,2290,1156,658,11663,4916,10138,1348,11884,3284,793,1329,539,937,660,1198,2137,53405,1979,1509,25183,8541,340,298272,1812,3809,0,4606,745,686,2997,2328,454,4520,1176,1592,26895,2732,951,25160,3002,1318
340,6939,1356,15247,9170,2452,6998,1927,1035,1043,9945,3633,1,729,2597,12181,1247,1118,4517,4383,1403,1324,4284,556,2076,1940,6695,1946,2346,26579,2517,3384,4771,5386,1081,5790,681,1546,3984,3533,0,3913,5615,1143,224,10407,2731,6304,1152,11490,5036,2773,1675,2093,1484,1826,2305,879,52955,1740,2001,0,3216,3376,184225,3338,3563,6532,3339,4032,5062,3284,1780,1506,1688,585,3524,53381,709,5604,16360,2805,2067
341,1895,755,5775,593,1858,1896,707,710,296,986,3012,514,1349,1277,10168,1681,1224,1094,3425,1067,562,1248,259,869,1216,1386,647,949,3437,618,2042,886,1580,474,529,1071,744,1695,1187,1101,883,1904,988,959,3382,3813,6517,1106,7239,1067,1015,472,605,824,688,913,886,30359,967,545,12694,3006,901,60853,1160,765,0,2969,754,741,942,571,838,1619,717,1187,6370,452,1484,8721,1063,923
342,7431,964,13714,3160,3170,2310,1635,339,1425,13161,3850,1230,2409,5043,15354,3134,3383,3395,4159,1745,1921,5445,1268,3573,2549,2577,1590,2544,18786,406,6084,5969,3737,415,1694,1074,2232,4684,5203,4981,3068,4964,1174,2432,11335,6826,4579,1558,16526,6133,1993,821,1284,1377,1504,2617,2017,59478,3458,1167,17022,8507,2639,179833,3942,1870,2219,6457,1429,5147,2012,2296,752,3132,3827,1226,31998,838,1556,12445,2088,2189
343,1726,276,4881,659,1538,2530,638,597,964,4012,2360,936,1321,1064,5022,868,889,1004,1639,928,600,1105,289,682,1600,1204,437,1111,2592,282,2337,1302,1755,189,658,1203,1010,1706,1403,1254,901,1190,688,1405,3772,3324,6415,397,6385,1103,1387,237,367,943,263,1222,782,27259,951,730,5711,3999,1331,51172,1927,1303,1088,2856,565,2001,195,545,537,2041,1024,1369,8397,403,430,2642,468,808
344,2326,3017,11813,611,877,3664,736,1296,2056,2111,8690,787,3568,9277,30985,2811,1620,1352,3159,856,339,1540,444,1148,2717,5357,1180,2857,7791,1940,2547,1326,2741,1846,3488,1744,3048,2569,3279,323,2538,4263,2046,2027,8166,15442,11701,1093,11745,7184,4325,1116,782,3389,1011,1851,1698,83080,2732,695,15433,6707,4169,189967,2799,1651,128,7975,1462,2081,1020,1475,1098,3578,1154,932,16273,3615,640,8171,1201,1804
345,203,334,1548,190,1361,606,277,218,230,2962,555,444,224,582,3050,284,464,388,143,541,395,426,169,531,903,768,402,365,1273,127,949,246,887,53,0,288,220,1386,376,298,674,330,75,233,466,1054,3803,281,2601,286,429,25,192,323,69,350,207,9847,315,181,4986,1996,866,1759,351,206,271,1487,286,595,226,329,85,313,265,66,2735,274,126,1223,251,471
346,4717,2715,15864,1142,905,4993,673,2305,907,10208,2507,1083,2064,3135,17442,1929,3810,2247,4680,2182,1575,3587,341,2341,3933,3182,1822,1566,10959,832,6851,3345,3060,935,3770,1215,1559,3907,3968,1025,239,1515,401,2505,9220,5030,5866,1847,18241,5061,2698,366,914,2354,1402,1185,1683,40659,1328,1361,12195,5822,1175,153392,2144,2643,0,4541,2218,2765,1947,1856,1017,5039,783,1523,27256,470,1862,15570,1604,2612
347,38847,5363,50457,7381,14945,18657,8692,3787,10431,13845,5204,4154,13781,16139,65094,6732,11900,7244,1334,4676,1528,9851,803,1804,10656,18311,3702,4232,39593,5927,16705,37658,13363,7429,7023,2678,4701,9948,7586,6228,5202,9041,4848,7160,29137,16793,23954,6724,59963,19698,11974,7277,4487,12970,6203,6507,8281,223348,8890,4821,54070,39022,2168,816674,6144,10385,307,22539,4627,10541,7002,8679,3083,9157,4403,4719,92547,9637,10476,67378,8725,5478
348,11511,219,19349,2802,0,5185,2090,2737,990,6713,4062,0,3374,4161,14345,1889,2663,3926,3302,1355,756,4882,421,1312,3235,5273,1227,3602,16874,1308,4104,4579,3816,825,5664,222,2459,4021,4541,1140,3626,3659,1270,1768,9217,4006,3138,1283,15161,5729,5214,1032,2812,2489,1833,1369,1709,72475,2066,3307,105,5489,3707,192952,3079,3444,3338,5255,3096,5434,2358,1459,1161,3082,1847,2994,35158,1073,2334,10648,987,1949
349,4611,725,7788,1025,3874,2267,512,1452,646,5508,1015,222,1641,3042,6457,2304,1331,777,1078,1091,720,1733,225,1197,1504,2272,307,864,3890,611,2608,6307,1218,1100,296,388,659,1944,857,870,867,1908,918,898,5637,2023,6369,747,11193,1222,2127,935,393,785,1134,1177,1265,24601,905,943,8142,4132,2917,137546,590,1860,7,1932,1508,3272,1002,590,122,1003,1423,1648,9257,2108,1973,5385,1936,1193
350,2170,1492,5551,1196,5084,2528,1620,1235,612,2923,3528,567,1336,2173,11570,2187,1563,1581,2947,1667,860,3611,398,2706,2833,2510,1231,809,10040,281,4582,1317,2582,1414,554,368,2722,6074,2516,301,833,1562,555,998,3528,5472,5295,1366,9857,1524,718,1370,1161,1345,1411,1368,613,36753,1676,1494,2937,4424,1731,83695,1094,2804,1207,2491,2671,4372,2592,349,1290,2243,1409,495,17283,733,436,5483,867,1528
351,5316,1131,8224,628,5612,4091,567,536,1094,5049,4057,1050,3782,2691,10389,1262,1163,1509,2680,926,657,1181,475,1732,2591,2911,659,836,5407,806,2324,3019,1926,626,990,1489,1134,1614,1118,1739,1591,1127,1447,1281,3479,3684,12461,1088,13045,1362,2687,1433,909,1129,322,1354,1423,34301,1194,1017,19260,4731,2302,152128,1728,3126,0,4522,1142,928,431,698,892,1780,952,968,14455,1389,2306,15746,802,1261
352,10757,2021,17736,5210,25,4913,2116,617,2005,5344,4911,1037,2650,5926,18072,3133,2273,3449,4486,2565,961,3171,732,1825,3797,4688,1060,2176,15958,2054,3323,4585,3610,1225,1412,747,4116,6228,4785,1979,2307,4934,1385,1076,9793,3218,7282,2977,20552,5837,1772,1509,1741,2189,1997,1860,2509,55607,2464,2530,81,5170,1732,147451,2873,3558,2698,8377,1639,3728,3303,1196,1015,4419,1048,1598,26593,517,2628,14662,1721,2858
353,8475,758,6317,1688,94,1669,422,931,840,1322,1432,0,332,1952,8234,833,1097,2449,1240,473,389,1346,443,731,1179,1468,920,598,5228,1004,2005,2132,1175,650,1030,132,572,1071,978,0,1110,1210,215,344,4065,1551,5726,577,6468,1551,751,390,809,704,563,1321,922,25413,862,575,0,1065,2175,112044,1048,1721,1531,1327,308,1355,1228,655,331,916,669,1025,17008,227,2689,6473,1059,432
354,5138,305,7982,1310,4084,2791,395,1712,1245,3616,3253,669,2333,2554,10760,775,1161,1401,964,2591,1381,2618,1188,1635,2868,1006,1726,425,8217,329,3942,4225,2316,2051,1077,1541,1452,1219,1844,2624,1419,3596,936,1453,6025,2791,3224,846,15420,2382,1014,1064,384,702,1209,1650,889,30470,747,301,18032,5559,2031,76878,2429,2243,0,4040,1078,2017,2178,703,1120,1943,1206,829,15263,832,1746,7798,1220,1593
355,12785,280,22298,4662,2622,9237,1251,863,1460,5776,4322,1827,2337,7917,15128,1128,3217,1944,183,3366,662,2330,1138,1916,3097,4799,2566,3763,16501,940,10559,12973,5514,2277,5193,196,1817,3826,1970,1641,3623,4551,3643,3541,14118,3600,13569,1156,14877,6984,2437,2313,1887,2929,438,2053,3223,90605,3158,402,214,5158,1501,686293,3004,4173,2882,3527,2276,7594,3790,1571,699,1479,2609,2427,50103,3562,2493,16274,5471,2376
356,6710,1043,19028,3630,1885,4494,1448,2539,2515,2754,4760,832,7288,5055,16280,3432,3640,2199,3818,3303,1522,2582,490,2807,3748,5315,668,3614,17502,1128,7067,10908,3080,1392,983,1163,3123,5314,2173,5613,4576,2852,1818,1402,9839,6037,4166,2674,15095,4861,2213,2467,1672,2617,1075,1376,1674,62481,2796,2860,31945,7350,2333,190679,6776,3357,2508,9477,2471,1093,3776,1871,2485,2597,1025,564,42159,505,2142,10656,3536,3715
357,5217,2897,13163,774,3299,4848,2281,706,2236,11281,3330,891,4564,6569,15097,1735,3599,3095,4233,2087,1026,1867,659,3177,3244,3213,747,2626,12823,1498,4501,6918,2603,1586,1955,2803,3755,4109,2313,2255,1404,4237,1724,3449,7900,8565,9068,1769,16829,3990,1923,1782,2594,3742,377,2635,1461,57835,2110,1983,31354,7006,2196,162218,3928,3154,1,6242,2060,5517,699,570,2585,3432,2366,2855,20352,917,863,13574,2184,1753
358,5923,747,10265,822,6333,4272,1400,695,772,5739,2954,371,1785,1884,10507,1488,1977,1465,2100,460,707,2235,445,1526,2058,4339,677,1998,4602,1544,2469,5630,2730,1094,875,640,1214,1277,1637,2060,1899,2235,1844,2079,6410,3040,24433,577,7841,1631,1833,709,1440,1417,344,1080,1616,45241,1261,383,9106,5044,2745,167306,1427,3110,87,5957,1723,791,1648,1382,828,3466,1170,456,15931,1712,1512,10287,1341,527
359,1057,438,4360,642,1390,1236,372,822,1033,3931,3044,824,1246,883,7848,1071,1020,858,1593,1218,867,1705,191,1202,1751,2194,476,1283,3716,320,2167,691,1215,625,388,1237,919,1470,1107,1122,931,1303,731,992,1968,4376,5451,361,6318,1002,888,23,676,540,250,697,747,25215,1098,873,4983,3442,1262,51460,1960,574,1,2898,792,917,658,795,871,930,796,677,8438,581,1597,4748,893,722
360,9770,1950,17813,1484,2198,7378,2645,2000,3856,7542,7615,3193,6531,9453,24376,4265,3564,2522,6425,2419,1007,2413,431,1680,5895,7486,2083,3216,14846,1828,5159,7773,4511,2602,2697,4521,6647,6203,5495,2443,4276,4865,2013,2903,8944,7547,12089,2667,21947,5847,5867,1491,2827,3105,1302,2388,2489,83882,4526,2695,49973,16921,2680,224343,3103,3932,0,13629,5257,13588,1411,3622,4682,8667,2021,3957,21747,2389,2047,25269,4530,3846
361,3574,529,2304,529,1107,2041,182,558,858,1750,1511,820,2098,1681,6452,574,762,1096,445,581,467,879,244,423,1304,2053,411,1076,3586,497,1778,887,1472,700,2742,1030,626,2073,1153,91,628,828,359,962,3662,3382,12364,652,6430,1937,1287,251,721,861,357,308,466,23812,703,621,5686,1848,615,112907,1029,2090,0,2826,1167,1061,760,1229,265,866,660,627,11745,809,1574,5150,1222,653
362,15048,1793,22995,13567,264,5389,2266,2524,2339,13591,3860,256,2560,4434,24887,2686,2064,5346,4769,1705,1442,2759,774,1709,5494,7930,3367,2866,29643,2274,7918,3227,11624,1416,7046,75,1512,2898,5864,0,6818,9746,3835,179,19528,5950,14230,899,29160,9916,5231,2519,1257,2878,2781,4561,2199,146136,1648,2660,1005,2350,3675,123173,4649,3685,11260,4978,4419,878,5189,4313,1286,3127,2859,5650,88374,1130,10552,31412,3560,2555
363,6915,2900,19363,9234,199,4621,3516,2246,5250,11870,6077,718,3819,6789,16373,3334,3841,5497,6031,3671,2253,6902,793,4588,4749,5979,841,4479,31481,1448,5450,5503,8841,1290,1189,1460,3411,7442,4989,1747,5560,9732,4092,3962,16325,11408,5522,1995,26276,7991,4883,1315,1333,3170,2419,4269,749,79560,1406,2644,11848,7720,1637,267516,4469,3712,2121,8674,3987,4561,1977,1417,1744,566,1681,2946,49061,2345,4102,19089,75,2668
364,3321,280,3406,514,1032,1396,414,316,209,1269,1202,231,2029,1048,4568,681,916,1198,706,316,254,1259,197,228,560,1178,261,721,3005,398,1217,3466,1032,455,920,338,715,1174,687,357,649,1172,686,529,2441,2703,8234,446,5059,969,1371,418,762,543,536,425,847,22384,590,384,2561,2286,1057,133982,662,1375,481,2070,1044,818,716,1019,359,1293,451,429,9010,526,772,3063,333,629
365,3875,616,5973,2393,2265,932,633,206,1342,2470,3202,789,2520,1971,10868,1583,482,2657,756,4000,2248,4339,327,2505,2468,776,718,1956,7430,415,2951,2308,2198,709,902,1188,454,1292,146,1364,1285,1913,1875,2941,2874,2982,208,271,5482,970,3600,1026,5,298,553,2300,411,27829,893,696,20209,4366,1049,53578,1212,51,1677,2121,692,2786,992,1239,1,2452,750,1314,9622,1265,806,3875,405,1199
366,1462,388,2946,864,747,1046,579,576,391,2629,1951,234,426,912,5967,472,1045,515,2071,825,579,1543,334,788,1403,846,29,682,2471,277,1030,505,1741,123,591,623,700,312,1164,450,845,847,165,482,2773,2324,2782,279,4209,867,840,255,0,849,300,799,355,19165,708,231,228,1350,1237,9644,465,601,227,1569,767,1045,445,1086,380,649,416,253,10266,79,262,903,591,638
367,5054,2251,9381,1050,13430,2693,707,633,1278,4532,4748,606,5542,1947,9837,2124,1750,3051,2698,2571,1268,5656,1117,3688,3264,3574,1249,980,10180,2474,4220,4615,3016,1340,683,648,5756,3533,3168,693,1603,2933,1749,1080,4476,9562,11919,2304,10800,1638,2406,3,2080,2099,1788,2331,1173,43068,1554,1288,6384,3575,1579,161196,1231,1587,298,7585,462,2845,36,2383,336,2404,1803,925,11962,1313,1536,9996,1575,1343
368,23757,2454,38750,8340,1321,13831,2144,2896,2916,14960,10046,633,7281,14943,40041,7232,6451,5333,812,4619,3658,7448,1206,4586,7415,12821,6521,3830,45226,2397,8182,25784,8657,4987,11089,1336,6934,9455,4804,4160,4695,6844,4045,5316,17009,10503,27636,1586,43774,17774,13286,3386,4043,4836,229,9803,7731,204726,4651,4932,15092,10562,3132,884878,6154,7836,2213,11264,2442,11143,8699,2092,939,7586,5295,3417,68414,6344,9735,39449,6652,5034
369,3131,1328,9000,2240,3073,3852,2028,849,1705,8735,3866,2643,3094,3951,16473,1940,1474,1418,3031,1041,1636,3299,262,2730,3743,3804,1153,1294,9109,187,4901,2424,3874,2747,2870,2226,1227,3770,1823,1394,1440,2101,1433,1100,6982,7923,5668,3261,17064,2791,1980,1313,389,1262,2030,3449,1240,59797,1392,1594,20706,6258,2043,128358,3091,4475,170,7347,4036,5032,1481,839,1563,4021,1115,1875,18872,2069,2398,14948,1121,2699
370,4348,1409,5073,188,0,1736,781,1029,1112,2861,4425,982,3752,4945,16264,969,1367,1650,1119,530,436,904,259,409,2018,1872,809,1070,2727,909,1099,1697,2126,1687,1669,615,1156,1838,1449,828,1087,1860,967,1653,4622,6797,15143,324,7030,2945,3087,808,892,1156,432,1198,1439,40276,1765,417,8903,3784,2159,156149,885,2425,0,4067,885,861,1274,968,907,2395,971,712,6606,2888,1682,6930,1387,1038
371,13385,2223,27674,4627,2391,10611,5484,3165,2318,12813,9161,1547,4974,7913,23589,4607,2412,6349,6080,1783,1290,3438,437,1629,7098,4167,1920,5378,24513,1514,6925,8493,8568,1930,2456,3479,5951,7250,7069,2067,4769,7835,3016,2497,11570,8422,4536,2540,33614,9642,4667,2966,2739,2605,3355,3734,3037,94901,1849,2298,35298,8747,5396,292240,4392,4651,4232,12972,4394,6133,3695,2048,3139,5476,2823,1759,41370,2083,5813,17110,1847,3057
372,16392,2713,51326,3774,52308,22790,9311,4391,7003,15873,8980,3913,16920,10862,35944,7207,11018,3745,937,8558,1883,12634,2609,4970,6819,16358,1870,2289,25350,1417,10002,32372,10937,3512,4645,1576,6456,3082,1407,4361,6177,9988,3651,14358,14367,12946,30749,4284,30317,16243,4712,3081,6392,4496,495,8969,9271,156024,7706,1647,65186,26704,4425,1063854,3234,9582,0,24829,3683,12451,11500,1310,4039,5943,3490,5302,68445,15082,1444,60270,1035,3874
373,3147,11,3700,474,941,1273,483,733,743,2547,1089,177,1048,1541,4733,1067,870,412,1091,1038,526,1610,173,1256,869,979,204,573,3562,354,1765,308,668,516,913,413,568,1211,729,644,334,508,286,482,2332,1599,6820,932,5503,822,714,768,669,595,378,728,517,17914,1145,287,2712,2908,792,62421,527,498,89,2184,847,143,337,307,478,1321,542,600,5459,450,561,4821,247,572
374,154,113,474,530,603,380,51,2,65,316,225,266,307,139,531,441,230,396,54,1317,1001,1866,403,1297,469,122,33,416,1500,123,357,10,82,0,32,135,151,491,254,354,216,404,3,84,502,407,504,0,287,282,426,0,119,60,396,289,324,1980,0,122,953,641,13,10440,493,23,0,302,301,144,143,89,3,132,248,0,1529,38,281,527,10,128
375,10542,1672,16888,6887,2234,6084,1740,426,1396,7387,4045,321,4943,5680,19444,1277,1916,4119,3445,2227,1051,3572,783,2186,3045,5183,2108,2487,14914,1451,3621,3873,3701,1882,2861,538,2539,4011,3889,478,3620,5605,3868,777,10634,4678,5471,945,10798,4536,3247,1699,1355,2814,1415,437,1927,95794,2167,3083,250,4633,3333,185105,2091,1921,5796,5714,1541,3634,3683,1483,2421,2922,1377,4120,57612,1513,2927,7583,2331,1748
376,4470,601,9240,2498,4018,5450,1587,1239,941,6201,2392,813,3427,3336,15275,1708,3098,1863,3449,1359,1361,3639,723,1834,1065,3990,3025,1655,9512,1054,4316,5515,3867,1821,2921,2055,2452,1141,1772,370,1503,1879,2055,734,4455,4661,15451,1314,16746,3668,3989,1683,4529,2073,1187,2841,687,48347,1413,1980,6202,7061,3409,99088,5191,2187,944,3857,1349,820,1186,1616,648,3379,1033,1210,15839,1564,1287,9509,1080,2183
377,3234,1472,8873,962,393,5844,1851,1809,626,6735,7367,2402,4932,6105,17950,1830,2017,1690,2574,1243,1012,2256,185,1288,1601,4122,1284,1571,6897,916,2082,3226,3352,1159,2021,1610,1659,1451,1156,1513,1917,1753,461,1182,12718,12967,40161,1930,15244,3808,3620,284,1125,2341,1135,1104,3035,69558,1390,542,14686,6692,3388,206276,3333,3387,0,8637,2249,1028,1534,1244,792,3404,1287,1051,11505,1704,2472,14241,1929,1887
378,1855,797,7329,2028,140,737,76,1767,2021,1079,14288,2669,1281,7025,25925,1905,615,2111,2292,786,779,1487,237,703,2214,2147,1143,2237,4179,1205,1078,165,463,775,14416,1010,1239,1886,2319,0,2097,2617,2227,1756,7802,15838,30560,505,22543,13335,13389,116,4,2965,444,2955,4547,78463,393,406,437,2178,3830,45694,4144,1845,1,4058,1721,39,2398,3433,750,2615,404,3984,3484,2898,2043,2827,2172,3902
379,5461,562,6797,1539,3468,4000,550,635,949,4388,4435,565,1629,3974,13476,888,1190,1259,1799,715,470,1128,138,711,1399,4070,536,1618,4986,405,3084,1306,2338,1160,2849,811,568,2084,949,1120,1156,2033,642,1021,5250,5899,10032,464,12029,2434,2335,1231,911,1155,929,1357,1309,44280,1170,932,7142,4647,1926,153167,1356,2636,835,5563,1056,1858,1475,639,655,3118,821,939,23118,1926,1757,10619,1073,1041
380,22292,3673,30903,9800,4673,15488,9110,3565,5890,11561,10404,1756,9563,13184,44933,2430,8254,8473,1465,6091,2000,9186,2096,3293,5611,14670,2622,6401,30378,735,8554,21169,10675,686,6462,1063,3765,4219,5315,3476,4938,9499,2661,3786,29522,16665,20507,2024,42811,16031,5130,7596,4,5941,2338,1388,3655,184025,7132,3785,35104,16682,2777,629544,4870,11055,6312,13938,3915,5957,8583,4896,2643,12189,4627,1735,78486,6810,7502,49087,8633,3883
381,2810,640,6896,449,3046,5117,529,1375,329,5257,2052,340,1449,1875,6111,1172,1211,2392,1675,1117,988,2073,873,1380,1855,1624,1198,1374,5552,1407,2380,2182,1543,457,1673,698,1120,2080,1214,1238,1037,643,666,1448,3084,4434,7676,688,6409,852,1686,1002,1002,525,681,789,868,23522,1007,625,13069,3197,2064,206516,1846,3062,74,4769,1346,1354,1641,770,1841,2048,443,767,13136,859,1028,3538,30,1079
382,31627,3561,34603,944,17646,6851,8722,4438,3602,21035,8729,1018,10705,7123,32941,4202,4285,2907,754,8104,2106,12070,670,7160,5908,18906,3548,2536,12928,1229,6790,4143,2910,4392,4744,2919,6352,7407,5694,928,2503,5614,3475,6453,17306,8660,45163,3489,30072,7616,2748,2048,186,3156,711,5079,8780,108749,11609,5008,118320,14578,1260,606351,4097,10478,1,16779,2429,9284,4333,2585,4492,10956,3199,1400,22553,3285,1890,21146,744,3849
383,3177,614,6324,466,578,2544,420,569,361,3653,1565,815,2039,2102,7614,1028,617,1425,1147,2154,711,1673,330,1116,1052,3397,1663,870,5304,400,1348,882,1662,489,508,516,564,796,1403,1,1116,1449,679,295,1835,2969,8136,391,10007,2774,1802,215,390,1167,473,638,740,26403,505,859,3012,1672,1007,153538,993,1708,0,2313,1521,717,902,145,655,997,460,1016,10527,826,2236,7387,442,987
384,2783,443,6717,678,2473,1836,260,400,416,2257,1144,614,1259,1637,5487,592,819,1358,1803,1251,702,1434,46,1240,881,1627,659,646,3944,336,1643,2451,1718,743,374,600,815,823,930,2290,1834,2202,373,1103,3039,1931,8705,660,4220,1454,2436,911,476,326,403,727,713,21858,856,367,6029,3062,1221,131205,2591,1690,226,2507,741,877,533,93,819,334,384,1044,15253,432,916,4202,0,438
385,2435,685,7392,461,4738,3607,1787,1014,912,3759,2280,997,1900,3420,6450,2003,2290,1147,1357,2710,1251,3146,643,1889,3465,1990,713,2684,7279,444,2701,1917,1039,1180,2123,1905,1422,3161,1369,1134,1505,2736,224,955,2312,4781,21491,1333,7897,1920,2340,704,1020,1288,621,871,888,39717,1428,617,21589,5184,483,126931,2513,2321,0,5182,2838,3140,1804,740,1872,2297,1799,1428,8905,661,1395,10649,1268,1333
386,3801,636,5058,1288,738,1731,259,394,998,1744,990,263,552,1281,3065,552,1465,792,827,649,538,1190,303,921,582,1317,517,261,3124,418,1556,1454,1224,355,688,916,345,862,534,693,728,951,218,674,2098,2602,5363,364,4328,939,1274,434,846,885,485,391,1055,16258,604,759,3604,1535,679,29684,789,1319,156,2241,856,576,479,403,440,763,676,329,7513,750,1600,3713,699,333
387,20571,3540,34537,2812,11910,14117,5314,6453,6764,13383,8900,3217,9402,18509,29930,4514,6776,2961,1433,6894,2229,9544,4094,4667,2275,7227,1373,3969,25961,865,4941,9244,2263,4004,157,3633,3984,5743,5600,8381,5029,4993,6182,7423,7373,10741,38893,4828,40555,6485,5116,3643,5944,7239,5167,6715,3530,104763,13534,2671,36576,17749,1482,1080224,7793,18260,1,18210,4826,183,2331,2132,5750,7206,3016,4335,57410,6108,2191,40667,3567,1995
388,1962,110,5976,18,0,1853,58,717,1046,492,8023,843,978,6893,22755,532,552,678,1877,356,249,991,174,459,837,1181,213,736,642,553,493,130,105,499,6349,265,714,1278,1366,0,951,2558,1744,1632,15503,1477,16371,334,7635,8352,3707,489,0,2223,38,303,1638,75990,466,368,629,1346,1685,267060,660,631,0,2075,1422,0,794,590,271,2330,395,1291,1744,6045,910,1103,442,1786
389,18505,3357,17747,3199,2877,5350,2170,3516,2485,16742,4515,776,4172,4616,24205,2442,2391,4848,4101,1131,649,1821,835,1167,3614,3166,1694,3872,19590,2152,6132,7410,6636,797,4505,941,2158,3186,2434,2089,5158,6361,2407,1595,11580,4720,28242,2396,23871,6421,6744,2105,2832,2587,1293,3112,2706,83786,1576,3227,5653,10520,2871,337600,3005,3763,5061,7870,4143,4877,1302,1987,1567,3399,1791,2946,58361,1397,6025,23147,2599,3662
390,15982,4772,43612,5439,22523,15220,4787,4961,5013,25296,5421,3104,13283,13443,41423,3648,6507,4805,2068,9214,3703,6583,2340,6543,8634,16630,3439,4712,31773,3991,10180,18128,6756,7863,6,10438,4334,7740,9251,6361,6289,10069,5796,6008,21896,10905,32992,4656,43373,22247,6562,6392,3902,3677,5276,9644,9159,131177,6589,3192,80583,31177,2706,619604,3272,11098,1785,17063,3989,7778,1152,2046,3952,10709,4615,2739,47278,6251,8516,41879,5927,7096
