,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
441,3898,287,117,6608,756,4917,1591,1438,906,435,4695,1102,2639,781,7033,1196,1872,726,2009,1575,898,2398,1,545,1016,1109,1427,614,348,3606,418,2598,1676,726,1058,310,545,382,424,117,1159,466,1523,774,1178,2942,2461,2913,564,8240,691,1207,951,712,320,2009,19447,619,553,6731,3285,758,100935,828,338,2590,617,846,133,976,817,2205,729,216,1237,6314,575,1261,3597,859,913
442,4482,356,359,6083,1504,1158,1900,677,1050,463,2706,1629,991,1680,5014,1341,1193,1018,1868,694,720,998,34,76,714,1833,2481,354,889,6385,751,1074,589,1475,350,1184,652,776,1416,698,1104,842,1797,1308,863,5652,1446,5381,456,5638,1484,1216,1261,870,855,1195,24961,363,578,3006,2420,903,86139,1127,872,3794,481,1464,176,325,726,2042,369,94,922,14295,529,1188,3990,1003,1072
443,6809,8,750,2340,288,3066,604,576,923,1136,2070,1768,1176,939,3171,765,966,1193,559,1754,1069,2780,24,695,2199,465,292,365,456,8226,428,1514,2210,964,58,17,791,1696,2733,430,19,397,802,306,567,1662,2379,6525,786,7735,2258,1410,660,794,389,768,9580,211,144,13059,3349,234,91352,339,1378,2172,847,43,657,35,468,1209,266,251,157,5362,380,335,4232,25,307
444,4939,714,1794,8740,1287,5583,2170,1207,1367,1133,3384,1931,2409,2023,12413,1019,1106,2702,1086,1602,896,3003,12,277,1571,1385,2006,1374,1518,7645,806,4222,2110,2181,401,546,1176,1400,1360,180,931,575,1635,1173,1737,4050,3033,4961,1380,10328,2520,1517,1648,961,409,2789,28113,939,981,8096,3484,973,160136,772,2071,5236,922,790,290,599,2026,3208,295,348,1620,16838,449,564,5986,786,620
445,3545,705,258,9100,4170,9681,2789,1875,693,777,6167,3186,1441,2047,10589,1141,2008,2785,1309,826,1054,3503,626,964,1595,2701,1610,646,2353,8607,903,1883,736,822,616,1076,484,1116,2553,1749,0,2355,2860,1487,1043,8194,3677,8710,1620,12180,2028,2773,2338,649,2846,1131,45557,1009,659,3031,3896,2016,157462,704,2249,5675,2000,970,1334,2156,1125,2474,421,1093,1123,32706,693,2920,13785,1224,2265
446,5994,393,323,3148,2029,4552,859,760,115,877,5851,5111,2414,1136,6432,2000,1002,3614,6131,2433,1531,2614,1063,298,2152,2447,749,668,1124,9346,667,2044,31,4446,65,237,1365,1439,1736,1014,424,1272,847,522,740,3624,3675,7496,1047,11688,1906,1873,1052,3496,549,1352,18502,549,589,16301,5873,1076,48028,446,1584,4835,2470,18,289,21,1020,1397,213,985,427,4863,512,661,6174,64,707
447,12104,1459,21,15594,5506,1911,4474,6,1114,2000,5343,9928,4832,7491,27268,7916,4775,4125,5741,4048,3335,6147,2701,2213,4374,3000,5902,5280,3698,29946,2744,8577,1010,1532,1621,2588,3224,6912,8226,3175,2107,2266,6709,1,2254,7199,15160,28768,1911,39274,8114,4165,2308,929,4280,2549,72659,3751,2530,13301,8883,3397,129055,3271,4768,8984,2626,7409,3058,1793,1340,8310,1067,2667,489,22112,2076,8295,10931,1646,3176
448,9821,148,244,11270,2890,6546,1977,3268,953,2336,8866,3013,3569,1368,9814,1899,3537,2330,943,3055,1436,4937,826,1637,1983,3625,955,681,1439,11051,900,2997,2609,4232,192,617,368,680,1019,1512,242,1117,2701,1151,461,6887,2875,7731,1422,18663,3857,953,1004,489,3221,2322,25387,1444,980,24230,11486,980,136870,543,2437,7409,785,1336,1432,168,2566,3149,654,919,1346,26790,663,1225,14322,722,1142
449,3589,505,274,7082,2156,5746,2044,598,845,544,5276,1209,1862,2623,7075,940,1368,1857,1741,1480,759,1693,208,366,1419,1168,1928,680,1273,6026,626,1247,1576,730,558,1823,924,726,1271,799,1145,1248,3037,509,1128,3553,3153,3750,175,9520,2346,1254,816,452,1827,1389,29323,1199,833,5240,4150,842,117306,1058,945,3666,1326,979,122,909,519,1918,513,987,1392,10828,790,1097,4567,329,928
450,16955,427,4953,18471,6255,0,4419,1437,4476,3151,11373,6315,4540,6076,22874,5820,3506,3795,1188,4989,2142,4905,1527,1485,3960,5767,2813,2034,825,13756,2915,7035,2639,5103,2470,2225,1473,2333,2799,3230,2340,2344,4977,1814,1774,8265,11573,10260,1539,24251,6029,4485,3088,2780,2687,7479,67376,4075,2795,9012,10474,2611,294171,3170,3300,6188,4192,1835,2510,2841,3934,3273,728,2037,2113,31407,2640,9410,33100,1976,3170
451,6889,1001,306,15888,3424,4571,3389,2712,813,901,9631,2572,2452,1147,12016,1285,2891,2045,2319,2028,828,2981,746,710,1163,2364,4263,704,1498,10439,520,2362,3504,2409,755,4552,381,2102,511,890,407,1893,1421,863,680,5285,4439,7628,937,15441,1425,1840,1913,742,1527,3950,41231,1848,1967,21051,7821,1296,186345,1446,2562,8709,1427,2047,852,1357,1247,3503,1500,409,3285,33033,600,1736,10738,680,930
452,3033,630,600,7162,505,2123,1890,958,489,861,3123,2188,1296,810,6504,1104,2140,836,897,1697,767,1207,182,504,1027,2188,1329,329,1613,6741,643,1082,1852,2192,315,1085,549,1656,1023,1313,649,1532,1209,570,1402,3606,2122,6634,640,8028,966,1353,1024,409,952,1054,18138,494,418,30232,8486,484,103707,556,172,2891,1089,535,261,500,224,1391,1203,751,911,12728,572,418,4251,847,854
453,6469,331,587,4468,980,3398,1393,1167,838,2049,3226,1518,1758,1768,4569,1263,1420,745,1041,1435,748,2089,328,220,1773,960,933,380,1170,6275,685,1803,492,1305,433,1191,1104,865,838,1065,987,914,1653,476,375,3041,2163,5241,654,6352,1070,887,786,287,827,286,20534,236,387,4122,1735,589,114859,646,882,2085,1123,67,364,383,755,659,417,418,1041,7760,174,864,2790,159,460
454,7646,831,125,9796,2371,818,2635,265,1688,780,3373,2362,2099,1555,9963,965,2267,1878,2018,1491,854,3121,840,129,1273,1380,2120,1000,1137,7409,243,2091,1872,1278,514,1783,490,566,1469,841,473,1490,2420,1095,999,4085,5561,10014,1176,11359,2527,3093,899,1340,2952,1977,34517,1078,537,12891,4968,1356,92324,705,752,3030,2060,1343,645,1260,957,3147,1555,485,600,17977,486,5445,10089,1873,1019
455,15490,378,1440,7191,1359,1917,2938,1126,1535,1917,3481,2870,2055,2352,14421,981,1972,2589,1355,3450,2083,4754,306,1205,3387,1234,3738,739,2557,13809,2533,1989,1821,975,432,2549,1248,744,1646,1990,1336,2350,2454,2342,1785,6261,8181,13905,1343,17311,3026,999,2093,972,1252,2708,53353,1554,1960,3272,1661,2280,224106,2168,1197,5357,1896,542,1041,1628,1936,2873,762,734,892,15419,561,3989,11832,2391,2573
456,6886,644,1222,8547,2357,3715,2794,1087,900,2313,3529,4374,2154,3633,12143,1943,3731,2099,4017,1787,1156,2891,902,1192,2530,2548,2992,823,1833,9970,1166,2863,1830,2711,1153,1509,853,1857,2411,1298,2280,1560,2119,2142,2471,4980,4439,7006,1488,17725,2990,2684,2141,845,2296,2122,41723,1019,1006,5367,6532,1899,119529,547,1628,6881,1217,1306,736,1320,1387,1040,1191,1033,1917,16003,1731,1208,12659,547,1732
457,5383,556,553,8188,4902,167,2337,423,1063,1021,3188,1445,710,2881,6862,1075,1318,3366,1626,943,450,1625,476,430,1577,1706,2093,716,1130,12468,1545,2374,1420,2433,713,1544,41,619,1201,897,0,1791,2084,867,579,3102,2983,5580,112,7588,3616,2354,1110,43,1230,1083,30913,374,810,34,1427,1205,137163,921,1251,3411,1814,1121,754,1304,1006,1188,799,1142,1262,22821,868,1061,5571,645,766
458,4717,450,1392,4722,760,3169,3401,1785,1076,2115,6304,2124,3176,1904,9072,841,1915,1352,2167,1801,973,2257,373,1163,1580,1702,1637,840,739,8896,338,1988,504,801,870,1988,2328,703,1550,934,559,1482,1633,563,877,3440,4343,7441,1160,6534,1816,1295,1237,895,702,1273,24337,1365,1412,10873,3695,879,77834,1148,640,1819,1754,2180,687,932,319,1999,960,231,1182,15868,432,1313,9924,1513,778
459,3090,201,788,478,668,2837,304,759,337,712,5734,2040,1299,639,2163,1778,865,922,3236,1392,2490,3850,453,448,1660,589,521,446,615,6182,574,1900,119,1687,129,95,1226,657,1832,164,245,566,396,149,0,476,3128,5932,600,5488,1230,1962,53,1300,824,673,8331,182,311,9847,3964,267,9958,127,176,2218,1018,22,504,59,634,978,66,306,50,1775,519,332,2462,5,705
460,6645,365,995,6199,2056,2319,3685,1143,1134,599,3013,2452,2982,2297,9165,941,2041,1387,2086,2543,1403,2906,1,1034,1547,1218,2897,614,1542,8159,327,1410,1257,1471,141,530,824,720,2322,890,1340,726,2571,428,1983,3709,4194,7993,444,9574,1881,2125,2175,689,1413,1512,33473,733,1454,3152,4433,918,152082,1464,1894,3805,635,2583,387,771,1645,1537,731,549,844,15370,1407,1514,6649,1185,815
